JD_TBD,MET,segmentID,segmentType,configID,propaMode,forcesID,atmosModel,activeSC,x,y,z,vx,vy,vz,EarthOESMA,EarthOEeccentricity,EarthOERAAN,EarthOEargPeriapsis,EarthOEinclination,EarthOEtrueAnomaly,EarthOEmeanAnomaly
2459945.562953518,5370.0,0,0,0,1,0,nrlmsise00,0,4060570.722005906,-4752138.7614547005,-3102157.3662918285,1286.8785443126444,-3268.762573732711,6691.818597027182,6978139.9077927265,1.3213734634601838e-08,306.6148021947983,180.09999688094135,97.80000000000003,153.23936782953749,153.23936714775542
2459945.5630692584,5380.0,0,0,0,1,0,nrlmsise00,0,4073201.094341034,-4784547.02460436,-3035058.5401911424,1239.1712291096235,-3212.826694898087,6727.815438385732,6978139.9077927265,1.3213734873854564e-08,306.6148021947983,180.09999663111157,97.80000000000003,153.85992553959807,153.85992487249896
2459945.5631849994,5390.0,0,0,0,1,0,nrlmsise00,0,4085353.6620518924,-4816394.039084865,-2967603.688210111,1191.3185536130627,-3156.513937197675,6763.023077031066,6978139.9077927265,1.3213734814725934e-08,306.6148021947983,180.0999969905945,97.80000000000003,154.48048264026767,154.4804819879298
2459945.56330074,5400.0,0,0,0,1,0,nrlmsise00,0,4097026.9995882683,-4847676.069099725,-2899800.7231032797,1143.326131154714,-3099.8309063685892,6797.437382950855,6978139.9077927265,1.321373473815234e-08,306.6148021947983,180.09999699330913,97.80000000000003,155.10104009762904,155.10103946012893
2459945.5634164806,5410.0,0,0,0,1,0,nrlmsise00,0,4108219.737615782,-4878389.445127641,-2831657.5984604084,1095.1995914592649,-3042.7842515826205,6831.054319194218,6978139.9077927265,1.321373475272171e-08,306.6148021947983,180.0999970218797,97.80000000000003,155.72159752905975,155.72159690647217
2459945.5635322216,5420.0,0,0,0,1,0,nrlmsise00,0,4118930.5631765127,-4908530.5643529575,-2763182.3077734807,1046.9445799839455,-2985.3806646662597,6863.869942345286,6978139.907792728,1.3213734726020146e-08,306.6148021947983,180.09999691398272,97.80000000000003,156.34215509688494,156.3421544892829
2459945.563647962,5430.0,0,0,0,1,0,nrlmsise00,0,4129158.219843019,-4938095.891088288,-2694382.8834990324,998.566757256292,-2927.626879315716,6895.880402985775,6978139.907792728,1.3213734648996553e-08,306.6148021947983,180.09999818106974,97.80000000000003,156.96271128965486,156.96271069710963
2459945.5637637028,5440.0,0,0,0,1,0,nrlmsise00,0,4138901.507865717,-4967081.957189268,-2625267.396115908,950.071798210142,-2869.5296703070258,6927.081946146537,6978139.907792728,1.321373463737602e-08,306.6148021947983,180.0999972102585,97.80000000000003,157.58326972025353,157.58326914283472
2459945.563879444,5450.0,0,0,0,1,0,nrlmsise00,0,4148159.2843136224,-4995485.362461384,-2555843.953178557,901.4653915199397,-2811.09585270134,6957.470911748043,6978139.9077927265,1.3213734647113074e-08,306.6148021947983,180.09999750631937,97.80000000000003,158.20382688391234,158.20382632168756
2459945.5639951844,5460.0,0,0,0,1,0,nrlmsise00,0,4156930.463208417,-5023302.775058829,-2486120.698365984,852.7532389334282,-2752.3322810454883,6987.04373502972,6978139.9077927265,1.3213734764537248e-08,306.6148021947983,180.09999747258456,97.80000000000003,158.8243843773009,158.82438383033616
2459945.564110925,5470.0,0,0,0,1,0,nrlmsise00,0,4165214.0156518403,-5050530.931875346,-2416105.8105264567,803.9410546028117,-2693.24584856791,7015.796946968112,6978139.907792728,1.3213734681818105e-08,306.6148021947983,180.0999974812226,97.80000000000003,159.44494182825238,159.44494129661183
2459945.564226666,5480.0,0,0,0,1,0,nrlmsise00,0,4173008.969946385,-5077166.6389270015,-2345807.502718091,755.0345644144568,-2633.8434863700472,7043.727174683817,6978139.907792728,1.3213734654441977e-08,306.6148021947983,180.09999728816288,97.80000000000003,160.06549948083935,160.06549896458537
2459945.5643424066,5490.0,0,0,0,1,0,nrlmsise00,0,4180314.411709279,-5103206.771726856,-2275234.021245424,706.039505317223,-2574.1321626132967,7070.831141837136,6978139.907792724,1.3213734769757407e-08,306.6148021947983,180.09999682146264,97.80000000000003,160.68605740700627,160.68605690619944
2459945.564458147,5500.0,2,0,0,1,0,nrlmsise00,0,4187129.483979748,-5128648.275651481,-2204393.6446920857,688.5020403397667,-2634.820535570579,7437.834342651265,7739076.583584299,0.09832395121435135,306.6148021947983,341.40660897735876,97.80000000000003,2.7105181135345224e-06,2.2144347458790767e-06
2459945.564573888,5510.0,2,0,0,1,0,nrlmsise00,0,4193768.786018854,-5154695.160109828,-2129887.463193795,639.345528832101,-2574.505606178156,7463.256217889533,7739076.583584299,0.09832395121435121,306.6148021947983,341.40660897735864,97.80000000000003,0.6503503385288075,0.5313242203926906
2459945.564689629,5520.0,2,0,0,1,0,nrlmsise00,0,4199916.150241135,-5180137.388097561,-2055131.4414055115,590.115723257396,-2513.8907757135808,7487.80177823673,7739076.583584301,0.09832395121435117,306.6148021947983,341.40660897735864,97.80000000000003,1.3006829652242407,1.0626462263506053
2459945.56480537,5530.0,2,0,0,1,0,nrlmsise00,0,4205570.881118598,-5204972.006738976,-1980134.3608242418,540.8201084851987,-2452.985281778178,7511.4673865433,7739076.583584299,0.09832395121435104,306.6148021947983,341.40660897735876,97.80000000000003,1.9509855931872415,1.5939682323085125
2459945.5649211104,5540.0,2,0,0,1,0,nrlmsise00,0,4210732.358037657,-5229196.155846975,-1904905.0383424542,491.4661820962494,-2391.798423956785,7534.249601057394,7739076.583584299,0.09832395121435143,306.6148021947983,341.40660897735876,97.80000000000003,2.601243232669238,2.1252902382663788
2459945.565036851,5550.0,2,0,0,1,0,nrlmsise00,0,4215400.0354133295,-5252807.068526806,-1829452.324288551,442.0614518006012,-2330.339560594047,7556.145176517416,7739076.583584297,0.09832395121435115,306.6148021947983,341.40660897735876,97.80000000000003,3.25144090541902,2.656612244224331
2459945.565152592,5560.0,2,0,0,1,0,nrlmsise00,0,4219573.442777609,-5275802.071747421,-1753785.1004569386,392.61343285222,-2268.6181055419866,7577.1510651401095,7739076.583584299,0.09832395121435124,306.6148021947983,341.40660897735876,97.80000000000003,3.9015636485038283,3.1879342501822565
2459945.5652683326,5570.0,2,0,0,1,0,nrlmsise00,0,4223252.184841971,-5298178.586880181,-1677912.278128741,343.1296454620371,-2206.6435248813527,7597.264417503552,7739076.583584299,0.09832395121435125,306.6148021947983,341.40660897735876,97.80000000000003,4.551596518122082,3.7192562561401847
2459945.565384073,5580.0,2,0,0,1,0,nrlmsise00,0,4226435.941534005,-5319934.130204643,-1601842.796084212,293.6176122114318,-2144.4253336192846,7616.482583324498,7739076.583584301,0.09832395121435139,306.6148021947983,341.4066089773588,97.80000000000003,5.201524593403841,4.25057826209807
2459945.565499814,5590.0,2,0,0,1,0,nrlmsise00,0,4229124.468008201,-5341066.313381232,-1525585.6186079024,244.08485546811556,-2081.9730923658435,7634.803112129637,7739076.583584297,0.09832395121435104,306.6148021947983,341.4066089773588,97.80000000000003,5.851332980197903,4.781900268056001
2459945.565615555,5600.0,2,0,0,1,0,nrlmsise00,0,4231317.594630903,-5361572.843890569,-1449149.7334876496,194.53889480638017,-2019.2964039919805,7652.2237538204745,7739076.583584301,0.0983239512143516,306.6148021947983,341.40660897735887,97.80000000000003,6.501006814842189,5.313222274013875
2459945.5657312954,5610.0,2,0,0,1,0,nrlmsise00,0,4233015.226939506,-5381451.525439302,-1372544.1500084472,144.98724443366964,-1956.4049102715333,7668.742459131575,7739076.5835842965,0.09832395121435096,306.6148021947983,341.40660897735876,97.80000000000003,7.150531267916611,5.844544279971867
2459945.5658470364,5620.0,2,0,0,1,0,nrlmsise00,0,4234217.345575956,-5400700.258332291,-1295777.8969422688,95.43741062541653,-1893.3082885098322,7684.357379982127,7739076.583584299,0.09832395121435122,306.6148021947983,341.40660897735876,97.80000000000003,7.799891547974187,6.37586628592981
2459945.565962777,5630.0,2,0,0,1,0,nrlmsise00,0,4234924.006194639,-5419317.039811015,-1218860.0205349086,45.8968891700772,-1830.0162481615334,7699.0668697207975,7739076.583584299,0.09832395121435109,306.6148021947983,341.40660897735876,97.80000000000003,8.449072905250562,6.907188291887733
2459945.5660785176,5640.0,2,0,0,1,0,nrlmsise00,0,4235135.339344791,-5437299.964358127,-1141799.582490906,-3.6268371737216043,-1766.5385274402702,7712.869483264023,7739076.583584301,0.0983239512143512,306.6148021947983,341.40660897735876,97.80000000000003,9.09806063534782,7.438510297845664
2459945.5661942586,5650.0,2,0,0,1,0,nrlmsise00,0,4234851.550327544,-5454647.223968059,-1064605.657957619,-53.12630120603365,-1702.8848899227303,7725.763977127965,7739076.583584301,0.09832395121435128,306.6148021947983,341.40660897735876,97.80000000000003,9.746840082891213,7.969832303803567
2459945.566309999,5660.0,2,0,0,1,0,nrlmsise00,0,4234072.919027756,-5471357.108383667,-987287.3335095111,-102.59405379856096,-1639.0651211497616,7737.749309354465,7739076.583584299,0.09832395121435121,306.6148021947983,341.4066089773588,97.80000000000003,10.39539664515696,8.50115430976149
2459945.56642574,5670.0,2,0,0,1,0,nrlmsise00,0,4232799.799720804,-5487428.00529887,-909853.705133703,-152.02266638989775,-1575.0890252270924,7748.824639331476,7739076.583584299,0.09832395121435121,306.6148021947983,341.4066089773588,97.80000000000003,11.043715775668264,9.032476315719396
2459945.566541481,5680.0,2,0,0,1,0,nrlmsise00,0,4231032.620854525,-5502858.400527313,-832313.8762178466,-201.40473346122175,-1510.9664214282518,7758.989327508479,7739076.583584301,0.09832395121435147,306.6148021947983,341.4066089773588,97.80000000000003,11.691782987758407,9.56379832167733
2459945.5666572214,5690.0,2,0,0,1,0,nrlmsise00,0,4228771.8848064905,-5517646.878137079,-754676.95554137,-250.73287499064404,-1446.7071408022514,7768.24293500761,7739076.583584306,0.09832395121435153,306.6148021947983,341.40660897735887,97.80000000000003,12.339583858097877,10.095120327635199
2459945.566772962,5700.0,2,0,0,1,0,nrlmsise00,0,4226018.167616868,-5531792.120551509,-676952.0552711238,-299.99973888445146,-1382.321022788584,7776.585223131214,7739076.583584301,0.09832395121435131,306.6148021947983,341.4066089773588,97.80000000000003,12.987104030184957,10.626442333593163
2459945.566888703,5710.0,2,0,0,1,0,nrlmsise00,0,4222772.118697085,-5545292.908616224,-599148.2889624725,-349.1980033835144,-1317.8179118420587,7784.016152766731,7739076.583584301,0.09832395121435149,306.6148021947983,341.40660897735876,97.80000000000003,13.634329217795866,11.157764339551123
2459945.5670044436,5720.0,2,0,0,1,0,nrlmsise00,0,4219034.4605145585,-5558148.121632454,-521274.769566842,-398.32037944316573,-1253.2076540699786,7790.535883689862,7739076.583584307,0.09832395121435168,306.6148021947983,341.40660897735887,97.80000000000003,14.281245208394543,11.689086345508972
2459945.567120184,5730.0,2,0,0,1,0,nrlmsise00,0,4214805.988253769,-5570356.737356803,-443340.60744674003,-447.35961308489175,-1188.5000938841413,7796.144773767111,7739076.583584301,0.09832395121435145,306.6148021947983,341.4066089773588,97.80000000000003,14.927837866499615,12.220408351466942
2459945.5672359252,5740.0,2,0,0,1,0,nrlmsise00,0,4210087.569453965,-5581917.831967636,-365354.9083992525,-496.30848771822434,-1123.705070670096,7800.843378058845,7739076.583584301,0.09832395121435172,306.6148021947983,341.4066089773588,97.80000000000003,15.57409313700519,12.751730357424861
2459945.567351666,5750.0,2,0,0,1,0,nrlmsise00,0,4204880.143623799,-5592830.5799982315,-287326.77168899775,-545.1598264312523,-1058.8324154760746,7804.63244782415,7739076.583584301,0.09832395121435143,306.6148021947983,341.4066089773588,97.80000000000003,16.219997048456612,13.283052363382803
2459945.567467407,5760.0,2,0,0,1,0,nrlmsise00,0,4199184.721833234,-5603094.254236952,-209265.2880915196,-593.9064942482211,-993.8919477239743,7807.512929428844,7739076.583584303,0.09832395121435163,306.6148021947983,341.4066089773589,97.80000000000003,16.865535716276806,13.81437436934064
2459945.5675831474,5770.0,2,0,0,1,0,nrlmsise00,0,4193002.3862830265,-5612708.225594635,-131179.53794807786,-642.5414003527345,-928.8934719447157,7809.4859631580575,7739076.583584301,0.09832395121435145,306.6148021947983,341.40660897735887,97.80000000000003,17.510695345943706,14.34569637529861
2459945.567698888,5780.0,2,0,0,1,0,nrlmsise00,0,4186334.289852175,-5621671.962939467,-53078.58923278543,-691.0575002751165,-863.8467745402743,7810.552881934969,7739076.583584299,0.09832395121435115,306.6148021947983,341.4066089773588,97.80000000000003,18.15546223611479,14.877018381256578
2459945.567814629,5790.0,2,0,0,1,0,nrlmsise00,0,4179181.6556236646,-5629985.032899628,25028.50436698275,-739.4477980425363,-798.7616205746341,7810.7152099472505,7739076.583584306,0.09832395121435149,306.6148021947983,341.4066089773589,97.80000000000003,18.79982278169978,15.408340387214432
2459945.5679303696,5800.0,2,0,0,1,0,nrlmsise00,0,4171545.7763889097,-5637647.099633991,103132.7053559869,-787.7053482905566,-733.647750595856,7809.974661182956,7739076.583584301,0.0983239512143515,306.6148021947983,341.4066089773589,97.80000000000003,19.443763476878633,15.939662393172343
2459945.56804611,5810.0,2,0,0,1,0,nrlmsise00,0,4163428.0141312787,-5644657.924571212,181224.99432143645,-835.8232583348095,-668.5148774914137,7808.333137877626,7739076.583584301,0.09832395121435145,306.6148021947983,341.40660897735887,97.80000000000003,20.087270918062842,16.470984399130298
2459945.5681618513,5820.0,2,0,0,1,0,nrlmsise00,0,4154829.7994891056,-5651017.366117552,259296.37180733614,-883.794690201558,-603.3726833788909,7805.792728874438,7739076.583584301,0.0983239512143515,306.6148021947983,341.4066089773589,97.80000000000003,20.730331806799978,17.002306405088206
2459945.568277592,5830.0,2,0,0,1,0,nrlmsise00,0,4145752.631198605,-5656725.37933378,337337.8601720095,-931.6128626159535,-538.2308165340829,7802.355707899344,7739076.583584301,0.09832395121435138,306.6148021947983,341.40660897735887,97.80000000000003,21.372932952619855,17.53362841104617
2459945.5683933324,5840.0,2,0,0,1,0,nrlmsise00,0,4136198.0755171254,-5661782.015581561,415340.5054279535,-979.2710529468593,-473.0988883584855,7798.02453175318,7739076.583584301,0.09832395121435149,306.6148021947983,341.4066089773589,97.80000000000003,22.015061275819974,18.06495041700406
2459945.5685090735,5850.0,2,0,0,1,0,nrlmsise00,0,4126167.7656271704,-5666187.422139725,493295.37906321156,-1026.762599107153,-407.98647038809514,7792.801838422787,7739076.583584299,0.09832395121435121,306.6148021947983,341.40660897735887,97.80000000000003,22.656703810191047,18.59627242296204
2459945.568624814,5860.0,2,0,0,1,0,nrlmsise00,0,4115663.4010216473,-5669941.841790829,571193.5798434587,-1074.080901408491,-342.9030913453872,7786.690445113295,7739076.583584301,0.09832395121435135,306.6148021947983,341.40660897735887,97.80000000000003,23.297847705679104,19.127594428919952
2459945.5687405546,5870.0,2,0,0,1,0,nrlmsise00,0,4104686.7468707985,-5673045.612378475,649026.2355940256,-1121.2194243695633,-277.85823423626886,7779.693346203702,7739076.583584299,0.09832395121435131,306.6148021947983,341.40660897735887,97.80000000000003,23.938480230985586,19.6589164348779
2459945.5688562957,5880.0,2,0,0,1,0,nrlmsise00,0,4093239.633371289,-5675499.166335819,726784.5049611042,-1168.1716984769305,-212.8613334937522,7771.813711128022,7739076.583584301,0.09832395121435134,306.6148021947983,341.40660897735887,97.80000000000003,24.578588776102226,20.190238440835792
2459945.5689720362,5890.0,2,0,0,1,0,nrlmsise00,0,4081323.955077921,-5677303.030185762,804459.5791514022,-1214.9313218975874,-147.92177217000966,7763.054882184243,7739076.583584299,0.09832395121435122,306.6148021947983,341.40660897735876,97.80000000000003,25.21816085478167,20.72156044679381
2459945.569087777,5900.0,2,0,0,1,0,nrlmsise00,0,4068941.6702184747,-5678457.8240133105,882042.6836495345,-1261.4919621424665,-83.04887917842049,7753.420372273453,7739076.583584301,0.09832395121435156,306.6148021947983,341.40660897735887,97.80000000000003,25.857184106940878,21.252882452751653
2459945.569203518,5910.0,2,0,0,1,0,nrlmsise00,0,4056094.7999921544,-5678964.260910611,959525.0799124687,-1307.8473576801325,-18.25192658714522,7742.913862571495,7739076.583584299,0.09832395121435117,306.6148021947983,341.40660897735876,97.80000000000003,26.495646300999564,21.78420445870966
2459945.5693192584,5920.0,2,0,0,1,0,nrlmsise00,0,4042785.427852158,-5678823.146395187,1036898.0670403586,-1353.9913195000026,46.45987303430982,7731.539200135559,7739076.583584301,0.09832395121435125,306.6148021947983,341.40660897735876,97.80000000000003,27.13353533614879,22.31552646466758
2459945.569434999,5930.0,2,0,0,1,0,nrlmsise00,0,4029015.6987728616,-5678035.377801913,1114152.9834231287,-1399.9177326244676,111.07736921414002,7719.300395448176,7739076.583584299,0.09832395121435128,306.6148021947983,341.4066089773588,97.80000000000003,27.77083924455339,22.84684847062548
2459945.56955074,5940.0,2,0,0,1,0,nrlmsise00,0,4014787.818502146,-5676601.9436492715,1191281.2083621959,-1445.6205575693525,175.59147612157795,7706.201619901064,7739076.583584301,0.09832395121435111,306.6148021947983,341.4066089773588,97.80000000000003,28.40754619348439,23.37817047658342
2459945.5696664806,5950.0,2,0,0,1,0,nrlmsise00,0,4000104.052799377,-5674523.922980463,1268274.16366674,-1491.0938317522186,239.99317505326673,7692.247203221393,7739076.5835842965,0.09832395121435099,306.6148021947983,341.40660897735876,97.80000000000003,29.043644487382377,23.909492482541438
2459945.569782221,5960.0,2,0,0,1,0,nrlmsise00,0,3984966.7266595657,-5671802.484679944,1345123.3152239576,-1536.3316708480631,304.27351686149007,7677.441630842932,7739076.583584299,0.09832395121435106,306.6148021947983,341.40660897735876,97.80000000000003,29.679122569850595,24.440814488499313
2459945.5698979623,5970.0,2,0,0,1,0,nrlmsise00,0,3969378.223524235,-5668438.886765971,1421820.174542766,-1581.3282700920279,368.42362432315474,7661.789541224706,7739076.583584301,0.09832395121435128,306.6148021947983,341.4066089773588,97.80000000000003,30.313969025578913,24.972136494457168
2459945.570013703,5980.0,2,0,0,1,0,nrlmsise00,0,3953340.9844795284,-5664434.475659767,1498356.300270438,-1626.0779055287921,432.4346944484925,7645.29572311969,7739076.5835843,0.09832395121435097,306.6148021947983,341.40660897735876,97.80000000000003,30.948172582196033,25.50345850041521
2459945.570129444,5990.0,2,0,0,1,0,nrlmsise00,0,3936857.5074420893,-5659790.685431894,1574723.2996816873,-1670.5749352083835,496.29800072852413,7627.965112796153,7739076.583584299,0.09832395121435107,306.6148021947983,341.40660897735876,97.80000000000003,31.581722112050453,26.03478050637307
2459945.5702451845,6000.0,2,0,0,1,0,nrlmsise00,0,3919930.346333253,-5654509.037026467,1650912.8301397406,-1714.813800328184,560.004895320399,7609.802791214256,7739076.5835842965,0.0983239512143507,306.6148021947983,341.40660897735864,97.80000000000003,32.214606633922294,26.56610251233113
2459945.570360925,6010.0,2,0,0,1,0,nrlmsise00,0,3902562.1102420907,-5648591.137463832,1726916.6005289634,-1758.789026320983,623.5468111698002,7590.813981160495,7739076.583584294,0.09832395121435085,306.6148021947983,341.40660897735876,97.80000000000003,32.84681531466089,27.097424518289003
2459945.570476666,6020.0,2,0,0,1,0,nrlmsise00,0,3884755.462577834,-5642038.67902233,1802726.3726586278,-1802.4952238889725,686.9152640696817,7571.004044342623,7739076.583584297,0.09832395121435106,306.6148021947983,341.40660897735876,97.80000000000003,33.478337470753836,27.628746524246903
2459945.5705924067,6030.0,2,0,0,1,0,nrlmsise00,0,3866513.1202122425,-5634853.438399796,1878333.9626374473,-1845.9270899836345,750.1018546546672,7550.378478447647,7739076.5835842965,0.09832395121435063,306.6148021947983,341.4066089773586,97.80000000000003,34.1091625698225,28.160068530204956
2459945.5707081473,6040.0,2,0,0,1,0,nrlmsise00,0,3847837.852612434,-5627037.275855449,1953731.242218513,-1889.0794087315319,813.0982703305262,7528.942914165525,7739076.583584294,0.0983239512143506,306.6148021947983,341.4066089773586,97.80000000000003,34.73928023204654,28.69139053616294
2459945.5708238883,6050.0,2,0,0,1,0,nrlmsise00,0,3828732.4809647305,-5618592.134332796,2028910.1401143102,-1931.9470523060606,875.8962871382051,7506.703112181157,7739076.5835842965,0.09832395121435075,306.6148021947983,341.40660897735864,97.80000000000003,35.36868023151755,29.22271254212076
2459945.570939629,6060.0,2,0,0,1,0,nrlmsise00,0,3809199.877290056,-5609520.03856424,2103862.643281505,-1974.5249817452723,938.4877715519713,7483.6649601372665,7739076.5835842965,0.09832395121435086,306.6148021947983,341.40660897735864,97.80000000000003,35.99735249752142,29.75403454807871
2459945.5710553695,6070.0,2,0,0,1,0,nrlmsise00,0,3789242.9635514254,-5599823.094158031,2178580.7981752236,-2016.8082477159335,1000.8646822112916,7459.834469570763,7739076.5835842965,0.09832395121435092,306.6148021947983,341.40660897735864,97.80000000000003,36.62528711574837,30.285356554036618
2459945.5711711105,6080.0,2,0,0,1,0,nrlmsise00,0,3768864.7107540574,-5589503.486668233,2253056.711972579,-2058.791991224032,1063.0190715861427,7435.21777282514,7739076.5835842965,0.09832395121435096,306.6148021947983,341.40660897735864,97.80000000000003,37.2524743294336,30.81667855999454
2459945.571286851,6090.0,2,0,0,1,0,nrlmsise00,0,3748068.1380386567,-5578563.480648368,2327282.5537652033,-2100.471444271987,1124.9430875755186,7409.821119941473,7739076.583584299,0.09832395121435122,306.6148021947983,341.40660897735876,97.80000000000003,37.87890454042637,31.3480005659524
2459945.5714025917,6100.0,2,0,0,1,0,nrlmsise00,0,3726856.311768381,-5567005.418689413,2401250.555720603,-2141.8419304628783,1186.6289750389699,7383.650875530524,7739076.5835842965,0.09832395121435092,306.6148021947983,341.40660897735864,97.80000000000003,38.50456831018956,31.879322571910393
2459945.5715183327,6110.0,2,0,0,1,0,nrlmsise00,0,3705232.3446100336,-5554831.7204428185,2474953.014212147,-2182.8988655520425,1248.0690772610717,7356.713515628481,7739076.5835842965,0.09832395121435093,306.6148021947983,341.4066089773586,97.80000000000003,39.129456360728334,32.410644577868354
2459945.5716340733,6120.0,2,0,0,1,0,nrlmsise00,0,3683199.394610001,-5542044.881629212,2548382.2909175367,-2223.6377579464342,1309.2558373487943,7329.01562453878,7739076.583584294,0.09832395121435086,306.6148021947983,341.4066089773586,97.80000000000003,39.753559575450616,32.941966583826336
2459945.571749814,6130.0,2,0,0,1,0,nrlmsise00,0,3660760.664265456,-5528647.473033471,2621530.8138856427,-2264.054209152201,1370.181799561804,7300.563891662484,7739076.5835842965,0.09832395121435078,306.6148021947983,341.4066089773586,97.80000000000003,40.3768689999576,33.473288589784254
2459945.571865555,6140.0,2,0,0,1,0,nrlmsise00,0,3637919.399591341,-5514642.1394868195,2694391.078571594,-2304.1439141709448,1430.839610575791,7271.365108319613,7739076.583584294,0.09832395121435089,306.6148021947983,341.4066089773586,97.80000000000003,40.99937584276671,34.004610595742186
2459945.5719812955,6150.0,2,0,0,1,0,nrlmsise00,0,3614678.8891836456,-5500031.59883663,2766955.6488400423,-2343.9026618452062,1491.2220206789893,7241.42616456382,7739076.583584294,0.09832395121435095,306.6148021947983,341.4066089773586,97.80000000000003,41.62107147596584,34.53593260170007
2459945.572097036,6160.0,2,0,0,1,0,nrlmsise00,0,3591042.463279477,-5484818.640904596,2839217.157936558,-2383.3263351537234,1551.3218849020939,7210.754045992742,7739076.583584294,0.09832395121435092,306.6148021947983,341.4066089773586,97.80000000000003,42.24194743580134,35.06725460765803
2459945.572212777,6170.0,2,0,0,1,0,nrlmsise00,0,3567013.492814431,-5469006.126433933,2911168.3094271063,-2422.4109114570756,1611.1321640818728,7179.355830556354,7739076.583584293,0.09832395121435067,306.6148021947983,341.40660897735853,97.80000000000003,42.86199542319863,35.59857661361605
2459945.5723285177,6180.0,2,0,0,1,0,nrlmsise00,0,3542595.3884777483,-5452596.986026273,2982801.878105618,-2461.1524626943415,1670.6459258587945,7147.238685365558,7739076.583584293,0.09832395121435071,306.6148021947983,341.40660897735853,97.80000000000003,43.48120730421735,36.129898619573986
2459945.5724442587,6190.0,2,0,0,1,0,nrlmsise00,0,3517791.5997657483,-5435594.219068914,3054110.7108696476,-2499.5471555314452,1729.8563456090726,7114.4098635032715,7739076.583584293,0.09832395121435092,306.6148021947983,341.4066089773586,97.80000000000003,44.09957511044176,36.661220625531854
2459945.5725599993,6200.0,2,0,0,1,0,nrlmsise00,0,3492605.614034018,-5418000.892653074,3125087.7275641686,-2537.591251461899,1788.7567073115715,7080.876700840144,7739076.583584294,0.0983239512143508,306.6148021947983,341.4066089773586,97.80000000000003,44.717091039306496,37.19254263148979
2459945.57267574,6210.0,2,0,0,1,0,nrlmsise00,0,3467040.9555488266,-5399820.1404838,3195725.9217935572,-2575.281106860666,1847.3404043500755,7046.646612857078,7739076.583584293,0.0983239512143506,306.6148021947983,341.40660897735853,97.8,45.3337474543586,37.72386463744773
2459945.572791481,6220.0,2,0,0,1,0,nrlmsise00,0,3441101.184538236,-5381055.161782176,3266018.3617018433,-2612.6131729919234,1905.6009402514671,7011.72709147661,7739076.583584293,0.09832395121435074,306.6148021947983,341.4066089773585,97.80000000000003,45.949536885457526,38.255186643405715
2459945.5729072215,6230.0,2,0,0,1,0,nrlmsise00,0,3414789.896243357,-5361709.220180462,3335958.1907213265,-2649.5839959715045,1963.5319293604248,6976.125701905194,7739076.58358429,0.09832395121435059,306.6148021947983,341.4066089773585,97.80000000000003,46.56445202891275,38.78650864936364
2459945.573022962,6240.0,2,0,0,1,0,nrlmsise00,0,3388110.7199702095,-5341785.642610805,3405538.6282896837,-2686.1902166848495,2021.1270974512736,6939.850079488367,7739076.583584293,0.09832395121435064,306.6148021947983,341.40660897735853,97.80000000000003,47.178485747561474,39.317830655321536
2459945.573138703,6250.0,2,0,0,1,0,nrlmsise00,0,3361067.318142615,-5321287.818188149,3474752.970535692,-2722.428570661306,2078.3802822776934,6902.907926580741,7739076.583584293,0.09832395121435063,306.6148021947983,341.4066089773586,97.80000000000003,47.79163107078553,39.84915266127937
2459945.5732544437,6260.0,2,0,0,1,0,nrlmsise00,0,3333663.385356565,-5300219.19708794,3543594.5909337415,-2758.2958879056446,2135.285434061019,6865.307009432684,7739076.5835842965,0.09832395121435102,306.6148021947983,341.40660897735864,97.80000000000003,48.40388119447015,40.38047466723722
2459945.5733701843,6270.0,2,0,0,1,0,nrlmsise00,0,3305902.647436489,-5278583.289419268,3612056.9409273015,-2793.789092687684,2191.8366159179013,6827.055155095518,7739076.583584294,0.09832395121435085,306.6148021947983,341.4066089773586,97.80000000000003,49.01522948090434,40.91179667319526
2459945.5734859253,6280.0,2,0,0,1,0,nrlmsise00,0,3277788.8604938216,-5256383.664094023,3680133.5505215395,-2828.905203290932,2248.028004228164,6788.160248347019,7739076.583584297,0.0983239512143512,306.6148021947983,341.40660897735876,97.80000000000003,49.62566945862401,41.443118679153
2459945.573601666,6290.0,2,0,0,1,0,nrlmsise00,0,3249325.8099882915,-5233623.947692668,3747818.0288453046,-2863.6413317211714,2303.853888943694,6748.6302286389,7739076.583584295,0.09832395121435115,306.6148021947983,341.40660897735876,97.80000000000003,50.23519482220142,41.97444068511095
2459945.5737174065,6300.0,2,0,0,1,0,nrlmsise00,0,3220517.30979232,-5210307.823327218,3815104.0646827035,-2897.9946833759377,2359.30867383927,6708.473087067978,7739076.583584293,0.09832395121435102,306.61480219479836,341.40660897735864,97.80000000000003,50.84379943197686,42.50576269106896
2459945.5738331475,6310.0,2,0,0,1,0,nrlmsise00,0,3191367.2012589136,-5186439.029501996,3881985.4269745094,-2931.962556675849,2414.386876706251,6667.696863372577,7739076.583584297,0.09832395121435109,306.6148021947983,341.40660897735864,97.80000000000003,51.4514773137388,43.03708469702687
2459945.573948888,6320.0,2,0,0,1,0,nrlmsise00,0,3161879.352293435,-5162021.358972731,3948455.965289671,-2965.5423426587586,2469.083129490079,6626.309642955749,7739076.583584295,0.09832395121435111,306.6148021947983,341.4066089773586,97.80000000000003,52.05822265835117,43.56840670298482
